id,name,first_name,last_name,member_id,member_type,location_id,person_id,workspace_id,license_id,virtual_line_id,group_id,route_group_id,connection_type,language,address_1,city,state,postal_code,country,direct_number,webex_calling_enabled,source_method,raw_keys,raw_json
,,,,,,,,,,,,,,,,,,,,,False,workspace_settings.permissions_out.read,,{}
,,,,,,,,,,,,,,,,,,,,,False,workspace_settings.permissions_out.read,,{}
,,,,,,,,,,,,,,,,,,,,,False,workspace_settings.permissions_out.read,,{}
