id,name,first_name,last_name,member_id,member_type,location_id,person_id,workspace_id,license_id,virtual_line_id,group_id,route_group_id,connection_type,language,address_1,city,state,postal_code,country,direct_number,webex_calling_enabled,source_method,raw_keys,raw_json
Y2lzY29zcGFyazovL3VzL0NBTExfUVVFVUUvZTEzZWNlNGItMzQyMS00NDdmLTgyM2UtMmU3ZTQ1Y2QwNmNk,CQ-LAB-VENTAS,,,Y2lzY29zcGFyazovL3VzL0NBTExfUVVFVUUvZTEzZWNlNGItMzQyMS00NDdmLTgyM2UtMmU3ZTQ1Y2QwNmNk,,Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OLzRmZmQ4YmYzLWRlMzEtNDQxMi04ZGRhLWI0NDI0YjExOWI0OA,,,,,,,,,,,,,,,True,telephony.callqueue.list,"enabled,esn,extension,id,location_id,location_name,name,toll_free_number","{""enabled"": true, ""esn"": ""5101"", ""extension"": ""5101"", ""id"": ""Y2lzY29zcGFyazovL3VzL0NBTExfUVVFVUUvZTEzZWNlNGItMzQyMS00NDdmLTgyM2UtMmU3ZTQ1Y2QwNmNk"", ""location_id"": ""Y2lzY29zcGFyazovL3VzL0xPQ0FUSU9OLzRmZmQ4YmYzLWRlMzEtNDQxMi04ZGRhLWI0NDI0YjExOWI0OA"", ""location_name"": ""Site1"", ""name"": ""CQ-LAB-VENTAS"", ""toll_free_number"": false}"
